pod_name,timestamp,position_m,velocity,current,voltage,levitation_gap,temperature,battery
Pod-C,1771232596.344821,196746.91602237683,334.62074874084703,508.9579689908677,606.5073083405641,11.791047749832876,41.26414805439499,86.60999999999315
Pod-A,1771232596.845479,3787.546106352693,245.94075541603348,504.3741024523977,606.8630974474715,11.78192095091256,41.221967994856,86.59999999999314
Pod-B,1771232596.845889,1320.9070514289326,325.927713967972,510.66933038208094,609.0450827747593,11.87625396124061,40.653124227201225,86.59999999999314
Pod-C,1771232596.846018,196914.22639674725,332.7554476092264,501.6903060747911,593.3312161466822,11.883264835631612,39.577671705756714,86.59999999999314
Pod-A,1771232597.346643,3910.51648406071,245.41139547927392,506.70129610427847,600.7983028580996,12.288593074309015,39.98311665974154,86.58999999999314
Pod-B,1771232597.346908,1483.8709084129187,326.31665239770615,504.0423199440492,609.0321998096744,12.371135241376917,38.60001164004685,86.58999999999314
Pod-C,1771232597.34699,197080.60412055187,331.0551877000078,497.86156021849854,601.2288243208425,11.995291096255396,40.09329734124535,86.58999999999314
Pod-A,1771232597.847551,4033.222181800347,246.55005217885136,516.9322783076874,594.9143541669736,12.307526782511621,39.561787286974635,86.57999999999313
Pod-B,1771232597.847999,1647.0292346117717,325.0925737207092,514.9074409633226,606.0879895995163,11.918887594794572,41.30824321669512,86.57999999999313
Pod-C,1771232597.848142,197246.13171440188,332.62850528559807,496.6134260481608,607.0390029622686,12.366172493892915,41.65668356619124,86.57999999999313
Pod-A,1771232598.348922,121.89143469662395,246.6567323430667,507.62087787162034,599.3248200688155,11.618612984294366,40.08426571286777,86.56999999999313
Pod-B,1771232598.34939,1809.5755214721262,325.2866498407584,481.71861773403464,609.5633057050618,11.82427636575877,41.45683420396794,86.56999999999313
Pod-C,1771232598.349535,197412.44596704468,332.2367608020894,512.9528246070918,602.0136396511386,11.770101296571221,40.1875220698499,86.56999999999313
Pod-A,1771232598.850224,245.21980086815728,246.27046103989346,518.445095922049,590.9500738167375,11.608913622020284,39.3851710225271,86.55999999999312
Pod-B,1771232598.850773,1972.2188463925054,323.39048456274156,494.123411611513,604.4993375152887,12.062490424892431,41.89322372430338,86.55999999999312
Pod-C,1771232598.850891,197578.56434744573,333.8305476495451,507.1306449059436,602.9104857560739,12.259156964986758,39.060691517546836,86.55999999999312
Pod-A,1771232599.351495,368.355031388104,247.7988749720611,502.33096017624825,590.2562004613421,11.831230929749506,41.34281095445093,86.54999999999312
Pod-B,1771232599.351816,2133.914088673876,321.87368113415755,482.8942151875301,606.9343832866642,12.287731332605123,41.666991632881775,86.54999999999312
Pod-C,1771232599.35192,197745.4796212705,334.44473406417217,514.847920917881,604.8728578569932,12.28423661180064,40.72879873612239,86.54999999999312
Pod-A,1771232599.852634,492.25446887413455,249.08617781855276,507.20245160052235,594.3366664311758,11.773107859355605,39.61419760250612,86.53999999999311
Pod-B,1771232599.853103,2294.850929240955,322.2474729127175,483.9995360840547,601.8932064704954,11.746345843149353,41.257145253679234,86.53999999999311
Pod-C,1771232599.853318,197912.70198830258,333.78430515220833,494.9024237590783,599.1259824679953,11.74711866164198,39.95699889824549,86.53999999999311
Pod-A,1771232600.354007,616.7975577834109,250.5676654393209,498.2670969197581,590.1631763426136,12.401793951679387,41.594833583821384,86.52999999999311
Pod-B,1771232600.354264,2455.974665697314,320.54981770958574,509.72045954566005,590.4249239342228,11.706192030923042,39.76426594059058,86.52999999999311
Pod-C,1771232600.354358,198079.59414087867,333.2888133371892,480.7395773728109,595.3870116412213,11.781389186907585,40.58066016552323,86.52999999999311
Pod-A,1771232600.854816,742.0813905030714,249.17431482081327,513.3697651469928,593.6860094175919,11.97034428370422,41.50248070527454,86.5199999999931
Pod-B,1771232600.855061,2616.249574552107,319.70834198729506,498.43685652211445,594.3836704806548,12.16240634341731,39.425490845455876,86.5199999999931
Pod-C,1771232600.855148,198246.23854754728,334.9488010876855,492.9482048828001,605.5237758163032,12.388425956844255,38.60359277685056,86.5199999999931
Pod-A,1771232601.355802,866.668547913478,248.68572257863724,515.986544270581,593.8392305886199,11.664543453174746,41.108802328724984,86.5099999999931
Pod-B,1771232601.356283,2776.1037455457545,319.37919258758245,514.3090958843216,602.7251496675163,11.539534215833712,41.34812965007711,86.5099999999931
Pod-C,1771232601.356421,198413.71294809112,334.78326582792187,496.92018517228115,598.5219488773339,11.65112133937422,39.385659408888074,86.5099999999931
Pod-A,1771232601.85697,991.0114092027967,248.70063733921174,496.8667604203666,606.2503883601581,11.588820372705293,38.665921887109825,86.4999999999931
Pod-B,1771232601.85718,2935.7933418395455,319.2316429453932,518.8198323642964,603.9911326302866,11.723489850627983,39.27999793162992,86.4999999999931
Pod-C,1771232601.857248,198581.1045810051,336.260321696104,484.80967568362223,601.6354893401273,12.043138066344195,38.41316793332756,86.4999999999931
Pod-A,1771232602.357916,1115.3617278724025,247.9961525775442,513.7832796928428,605.3890264515543,11.529085181424733,39.21757765746906,86.48999999999309
Pod-B,1771232602.358152,3095.409163312242,320.82434223707037,495.62048208251036,601.5076474346538,11.968430355479418,38.369265074951976,86.48999999999309
Pod-C,1771232602.358282,198749.23474185314,335.4784251246955,488.73453381100813,602.4293007440107,12.08449690801656,39.27012547590313,86.48999999999309
Pod-A,1771232602.858857,1239.3598041611747,248.25711823939105,511.2066324043437,598.2160083373316,11.964917087530957,40.2638792319909,86.47999999999308
Pod-B,1771232602.859038,3255.8213344307774,322.14958574661455,511.4854569338238,592.3009438035998,11.894438940520098,38.37232908450572,86.47999999999308
Pod-C,1771232602.859116,198916.9739544155,334.08405789761673,506.5914784045648,597.2723413767478,11.899108930854243,41.917428275283086,86.47999999999308
Pod-A,1771232603.359697,1363.48836328087,249.81906397116094,484.06685099753616,601.1806294707706,11.838932829352803,40.178319805652535,86.46999999999308
Pod-B,1771232603.36003,3416.8961273040845,321.19176827624506,500.3417936705021,598.2390351723504,12.379452962333577,40.911401513800485,86.46999999999308
Pod-C,1771232603.360199,199084.0159833643,332.4124698398686,493.49719586249347,605.8684874027413,12.452780103642885,40.84279760159029,86.46999999999308
Pod-A,1771232603.860888,1488.3978952664506,249.79571236974465,518.3960809381648,598.7347913482861,11.568323521050104,39.40870782031112,86.45999999999307
Pod-B,1771232603.86106,3577.492011442207,321.88060381375584,499.7717197017628,590.987569875129,11.912618214612365,38.84488991648852,86.45999999999307
Pod-C,1771232603.861129,199250.22221828424,333.6641472769569,508.8003936197378,603.4065982751969,11.680220974881502,41.001883753222366,86.45999999999307
Pod-A,1771232604.361588,1613.295751451323,249.51782806670164,487.51451297709883,590.2663166146599,12.164571272316312,38.296644719834035,86.44999999999307
Pod-B,1771232604.361902,3738.432313349085,322.94048632064914,514.5783338786166,594.5160079504202,11.591226239434267,39.90367186942909,86.44999999999307
Pod-C,1771232604.362039,199417.05429192272,333.7685681400406,500.45335124626376,592.8136197367452,12.128190197824617,39.94508431726063,86.44999999999307
Pod-A,1771232604.862689,1738.0546654846737,251.19296307963324,512.9449944867425,602.9347818160048,12.213926798361369,40.87289047288481,86.43999999999306
Pod-B,1771232604.863024,3899.9025565094094,324.6574899474515,514.2828894817759,596.7766948554896,11.578887375817112,41.7016060224009,86.43999999999306
Pod-C,1771232604.863156,199583.93857599274,332.5756080402226,517.7269117323033,599.1632934772746,11.538071076128952,39.90000465733386,86.43999999999306
Pod-A,1771232605.363673,1863.6511470244902,250.30592904979352,483.7264589590271,604.7686886273888,11.5900263552779,40.37646843239626,86.42999999999306
Pod-B,1771232605.36409,27.625528289986505,325.06053637222897,504.32541971778863,606.6851540786733,11.565062154777383,38.43556412845402,86.42999999999306
Pod-C,1771232605.364339,199750.22638001284,333.13019609880394,518.7543710197398,594.7422755100038,11.71845885628396,41.01703900681472,86.42999999999306
Pod-A,1771232605.865104,1988.804111549387,248.7219689342347,510.17164178597005,598.7206203500348,12.378890552048292,39.38961152899336,86.41999999999305
Pod-B,1771232605.865451,190.155796476101,323.63883750075445,505.19250351820887,601.8737082679718,11.60642667353258,40.014089730780576,86.41999999999305
Pod-C,1771232605.865607,199916.79147806225,334.03119721617685,507.51058406888984,595.4078871874461,12.3563185999221,40.399001519019286,86.41999999999305
Pod-A,1771232606.3664,2113.1650960165043,247.15537385804217,499.28734242570357,597.7435065162256,12.14530802869459,39.564324346310876,86.40999999999305
Pod-B,1771232606.366726,351.9752152264782,325.6131032292793,486.06802310797497,597.625061198939,11.868297427493784,38.10723914970379,86.40999999999305
Pod-C,1771232606.366885,200083.80707667035,332.9553117282044,513.4514932509614,597.9173274303871,11.683390914055202,39.82899149471591,86.40999999999305
Pod-A,1771232606.867703,2236.7427829455255,246.31976637144137,503.9171717755975,606.6689066073635,12.341598815388766,41.33637402066435,86.39999999999304
Pod-B,1771232606.86809,514.7817668411178,326.9749603920807,498.0252370113372,606.4160036020952,12.158185779890008,41.67695096715402,86.39999999999304
Pod-C,1771232606.868271,200250.28473253443,334.9046495028101,519.7777196762808,602.5488289910853,12.308097751694774,38.704506578560064,86.39999999999304
Pod-A,1771232607.369276,2359.9026661312464,245.7753718966692,480.15011316901735,598.9915342396855,12.495710113032567,38.92635036929202,86.38999999999304
Pod-B,1771232607.369498,678.2692470371582,327.71935019976735,515.7239051414027,602.9139010829826,11.67580523245845,38.93412377726453,86.38999999999304
Pod-C,1771232607.369566,200417.73705728585,335.906502365518,518.2817921038256,595.1613946542299,12.308687052004752,38.41327259042848,86.38999999999304
Pod-A,1771232607.870168,2482.790352079581,244.44488493694232,514.6954229730887,601.7129565077713,11.644636724021804,39.379293347098745,86.37999999999303
Pod-B,1771232607.870607,842.1289221370419,328.43418071720646,490.78515895340735,598.8450615768747,11.71550196619831,39.24260007656142,86.37999999999303
Pod-C,1771232607.870734,200585.69030846862,335.474653045207,502.95035636420045,593.8101825445398,12.281272789021097,41.8870038810369,86.37999999999303
Pod-A,1771232608.371566,2605.012794548052,245.9966112038469,518.7562546003783,597.3597433931691,11.981702595380206,38.329754801630564,86.36999999999303
Pod-B,1771232608.371885,1006.346012495645,329.4485167015434,494.70247944910085,607.7721954408337,11.509406214329443,41.4555885977472,86.36999999999303
Pod-C,1771232608.371987,200753.4276349912,335.12416619627584,495.4636800070513,608.0487883757675,11.615458806795445,38.41262471226112,86.36999999999303
Pod-A,1771232608.872757,2728.0111001499754,246.51781835344173,502.4349016380733,592.0429176368265,11.79515198282559,39.2478722110163,86.35999999999302
Pod-B,1771232608.873189,1171.0702708464166,330.0690925656769,487.13874802656204,593.7682594307864,12.488261810715645,38.32244014867278,86.35999999999302
Pod-C,1771232608.873374,200920.98971808935,335.86791606313835,496.5382916613959,599.402080214998,12.21620466751371,41.36064645291404,86.35999999999302
Pod-A,1771232609.37415,2851.2700093266963,244.67486447064152,507.486484909674,608.3281262012415,11.591713280271689,39.81813636011857,86.34999999999302
Pod-B,1771232609.374552,1336.104817129255,328.50109586930813,506.9117825254437,594.5344071487452,11.721289822366511,38.13985383921773,86.34999999999302
Pod-C,1771232609.37466,201088.9236761209,336.51549289374935,486.22221628671116,609.9301236530888,11.711423551856553,39.40268771046101,86.34999999999302
Pod-A,1771232609.87543,2973.607441562017,245.76284066269326,503.4948777656135,590.2582475889843,11.718190806146518,38.93550062704476,86.33999999999301
Pod-B,1771232609.875954,1500.3553650639092,326.9889912763064,515.9591612483762,600.5252279322902,12.077612549775989,41.21908028982573,86.33999999999301
Pod-C,1771232609.876127,201257.18142256778,334.72484013220685,516.074812521874,606.8834961503602,12.019156313914696,40.93597342554451,86.33999999999301
Pod-A,1771232610.377032,3096.4888618933637,244.63988865809708,516.7064323855946,604.8399417015936,12.038980637623414,39.66005525304568,86.329999999993
Pod-B,1771232610.377453,1663.8498607020624,328.7009207832163,513.5971943604454,598.6621830544866,12.472633034988334,38.20757137984462,86.329999999993
Pod-C,1771232610.37758,201424.5438426339,334.6862235097091,517.777529794286,601.7869846068503,12.274432607305561,38.0081546290647,86.329999999993
Pod-A,1771232610.878122,3218.8088062224124,244.88766305983006,495.9945758169837,591.0820755430597,12.428224184628956,40.13146879270378,86.319999999993
Pod-B,1771232610.878378,1828.2003210936705,328.02766687269144,510.978013103284,608.4220678549842,11.932074093091272,40.366074890557734,86.319999999993
Pod-C,1771232610.878456,201591.88695438876,335.1626115567134,485.85693101820533,598.2202921875655,11.848325293147196,39.50145558575993,86.319999999993
Pod-A,1771232611.379077,3341.2526377523272,243.6363280481263,519.8423055814263,597.5069173283046,12.489993051183657,38.055927464104,86.309999999993
Pod-B,1771232611.379492,1992.2141545300162,328.82278694042117,509.0719228997204,600.4559512794915,12.067629881346114,39.88364061555194,86.309999999993
Pod-C,1771232611.379607,201759.4682601671,337.0023085697385,509.6971193006494,599.498490019282,12.458895412286417,39.44038778160443,86.309999999993
Pod-A,1771232611.880397,3463.0708017763905,245.50472550786364,518.5011128667657,606.6387999116284,11.629892414115364,38.111661698975865,86.29999999999299
Pod-B,1771232611.880834,2156.625548000227,330.73543160783066,515.0031312580721,590.0221918850683,11.783343235700466,40.64516166397824,86.29999999999299
Pod-C,1771232611.88099,201927.96941445197,336.17099391229385,481.6647546504938,608.5247931023674,12.027094600404425,38.09919861155843,86.29999999999299
Pod-A,1771232612.381798,3585.823164530322,246.98213836134042,508.7037795660175,591.9506029605691,12.14676451480791,41.01149423925075,86.28999999999299
Pod-B,1771232612.382064,2321.9932638041423,332.5084367427966,513.0785338151388,602.6647600887444,11.734054689157357,41.223114335183205,86.28999999999299
Pod-C,1771232612.382196,202096.0549114081,335.8114648413975,517.6369983788354,604.8855858994974,12.28511584955093,39.893948242530435,86.28999999999299
Pod-A,1771232612.88297,3709.3142337109925,247.09426016274048,504.87926794586735,594.2883398306755,11.576626304707752,38.9837953942325,86.27999999999298
Pod-B,1771232612.88336,2488.2474821755404,331.0899314828996,504.9818623670805,593.898881594499,12.411178059831844,39.95307886239227,86.27999999999298
Pod-C,1771232612.883917,202263.96064382882,335.1341416448627,515.5190751822367,606.1182486177619,12.026164297099017,40.06286696450874,86.27999999999298
Pod-A,1771232613.384431,3832.8613637923627,245.7103150483645,509.15166243091045,593.1110044917414,11.522506614390998,40.819454108755224,86.26999999999298
Pod-B,1771232613.384653,2653.79244791699,332.7431225957386,489.32176226637444,593.534411225512,11.73581325063115,39.68133104567675,86.26999999999298
Pod-C,1771232613.384726,202431.52771465125,333.89993708250006,481.44172191752085,591.0498596660103,12.03829063192244,41.65539139779841,86.26999999999298
Pod-A,1771232613.885312,3955.716521316545,243.73815232963835,505.24451573783546,599.1064130699618,11.599685675312955,41.12070431671924,86.25999999999297
Pod-B,1771232613.885586,2820.1640092148596,333.10715520524855,519.1019446721524,597.5445786620697,11.732415500093945,40.96922575662402,86.25999999999297
Pod-C,1771232613.885672,202598.4776831925,335.68393002554194,489.7123335805769,607.7082906720885,11.77423293319749,39.06028568017398,86.25999999999297
Pod-A,1771232614.386359,42.97982428821524,243.23634984506378,490.5131692986269,603.1197073581976,12.14484235966589,40.29629289323064,86.24999999999297
Pod-B,1771232614.386704,2986.7175868174836,334.61834372450176,508.4929795463411,607.2483185542663,12.178440507711626,40.83420619823002,86.24999999999297
Pod-C,1771232614.386817,202766.31964820527,337.18829654510847,481.83558360632605,600.0213062188766,12.331886399500586,40.23884896548383,86.24999999999297
Pod-A,1771232614.887353,164.59799921074713,242.48468516456023,507.4609775528039,594.562441101511,12.140303908892516,39.77382852245904,86.23999999999296
Pod-B,1771232614.887666,3154.0267586797345,333.7484101404982,510.25254579264174,601.1450646176693,12.08569459983925,39.174050141354726,86.23999999999296
Pod-C,1771232614.88777,202934.91379647783,337.99766605989987,510.1487957885238,596.4167512365707,12.026640237122427,39.54089590417238,86.23999999999296
Pod-A,1771232615.388465,285.8403417930273,240.8170175700262,495.77589576510786,608.3330598597336,11.820940341488898,40.850872751010414,86.22999999999296
Pod-B,1771232615.388868,3320.9009637499835,333.42990313702546,487.3743846591175,607.9238652708824,12.33895689684982,40.89273402564441,86.22999999999296
Pod-C,1771232615.388991,203103.91262950777,338.3218581953312,481.249709532316,599.7573072451418,11.820609223150221,38.65609512448554,86.22999999999296
Pod-A,1771232615.889709,406.2488505780404,240.40765746326406,504.818166030566,592.0715900213121,11.816345743166188,39.721133303767644,86.21999999999295
Pod-B,1771232615.89007,3487.6159153184963,332.21397810805036,487.6826869359832,605.2963861193706,11.870073690247366,40.56751309944141,86.21999999999295
Pod-C,1771232615.890185,203273.07355860545,339.1609454256642,516.8194359105254,608.1866627428815,12.283704633695915,39.027921678004695,86.21999999999295
Pod-A,1771232616.390962,526.4526793096725,239.8237693682098,480.7352126219847,594.3453232972831,12.073276006435771,39.31094061952143,86.20999999999295
Pod-B,1771232616.39139,3653.7229043725215,331.25585639443875,502.20468066933995,607.1559079240213,11.728750930108186,41.377017390960575,86.20999999999295
Pod-C,1771232616.391519,203442.6540313183,339.31870738748205,514.5125636750049,596.2414454151187,11.733751478841809,39.80877116418816,86.20999999999295
Pod-A,1771232616.89233,646.3645639937774,237.93209375362432,490.4154448940959,599.5329414379786,11.99988478906726,41.33162098476769,86.19999999999294
Pod-B,1771232616.892729,3819.3508325697408,332.5432542155147,506.46010118067534,594.3338573847943,12.340033550002303,40.71433992399209,86.19999999999294
Pod-C,1771232616.892853,203612.31338501204,339.80933848497347,510.7612803079821,600.8062339903813,11.857909805615,41.54196473465905,86.19999999999294
Pod-A,1771232617.393513,765.3306108705896,236.6344890081178,517.9006421699461,592.5204320370758,12.117458975677291,40.5311415877119,86.18999999999293
Pod-B,1771232617.39391,3985.6224596774982,334.4541236439295,490.3359699852792,591.7991852165723,12.446954267409433,38.00110370333156,86.18999999999293
Pod-C,1771232617.394033,203782.2180542545,341.3952625484449,514.887905549203,604.9137638943886,11.997756701909958,39.8923252690142,86.18999999999293
Pod-A,1771232617.894571,883.6478553746484,235.50083043506189,518.2252321395995,594.4298939574012,11.960743152815777,40.776126714285994,86.17999999999293
Pod-B,1771232617.894807,118.24374830631405,335.84090828248037,505.01038734945956,603.1242886294468,12.3694590781676,41.56732468373738,86.17999999999293
Pod-C,1771232617.894868,203952.91568552874,342.75667041838597,485.6018456800406,594.8411061597176,12.438524517094333,39.0601239912547,86.17999999999293
Pod-A,1771232618.395545,1001.3982705921794,235.27765405232097,489.97432246254544,598.974171739741,12.06915412553776,38.38353975048591,86.16999999999292
Pod-B,1771232618.395954,286.1642024475542,336.7999614185236,493.26676339474375,602.6414255057898,12.270100808371481,40.52220400915094,86.16999999999292
Pod-C,1771232618.396075,204124.29402073793,343.9389730179337,500.2004233759857,609.3775729685219,11.578687660159693,38.79899953773592,86.16999999999292
Pod-A,1771232618.896733,1119.0370976183399,234.686548445323,511.514421070346,602.759422515568,12.47663814115318,41.02010264537914,86.15999999999292
Pod-B,1771232618.897016,454.564183156816,337.6782366361841,508.9315123254769,599.2273165567431,11.640022068165667,38.69448635332424,86.15999999999292
Pod-C,1771232618.897106,204296.26350724688,343.1892610075177,482.37244581608496,599.4445195918839,11.694717826680732,39.665101981948446,86.15999999999292
Pod-A,1771232619.397755,1236.3803718410013,233.49973540951308,510.53866846741477,592.3581084634142,12.051828313633894,40.501035423817505,86.14999999999291
Pod-B,1771232619.398142,623.4033014749081,338.43696692799386,510.2983725572829,597.9573776382637,11.624112703480183,41.11056526413852,86.14999999999291
Pod-C,1771232619.398298,204467.85813775065,345.08601136669927,485.8952764704149,605.5929539872818,11.9748277531409,40.228103506574364,86.14999999999291
Pod-A,1771232619.899003,1353.1302395457578,234.90213891879185,508.08055543773827,601.8113719706361,12.455198819714086,39.21530193980857,86.13999999999291
Pod-B,1771232619.899319,792.621784938905,338.10256749887344,513.0417624338866,590.2729906071479,11.674672082250794,39.399343068335824,86.13999999999291
Pod-C,1771232619.899413,204640.401143434,344.9748962578344,486.8172441942677,598.5791859450372,12.15847931450125,41.81936117582973,86.13999999999291
Pod-A,1771232620.399949,1470.5813090051538,233.70742502844985,490.4924628768845,600.9779189329475,12.256623637605722,39.96794972869815,86.1299999999929
Pod-B,1771232620.400378,961.6730686883417,336.5750771021263,482.66504850288027,594.7319861381796,12.35176884447247,39.76874489574994,86.1299999999929
Pod-C,1771232620.400499,204812.88859156292,345.08635418256705,515.3398380887215,608.1293001709764,11.86525812680982,40.419412273676585,86.1299999999929
Pod-A,1771232620.901299,1587.4350215193788,232.11627862051813,513.4139774899004,591.4566447848305,12.138846980358663,39.53484796253117,86.1199999999929
Pod-B,1771232620.9017,1129.960607239405,335.4951014985753,490.1587262389278,594.9774191447889,11.569789529903108,40.16479659357081,86.1199999999929
Pod-C,1771232620.901824,204985.4317686542,344.1841598756224,505.46318250876556,603.6339036531442,12.400571375544448,41.60254175545766,86.1199999999929
Pod-A,1771232621.402538,1703.4931608296379,230.31231580642336,506.9739653248808,600.6946178309485,12.428665130300644,38.13084476540062,86.1099999999929
Pod-B,1771232621.402824,1297.7081579886926,334.2299650087373,484.90722317703694,599.1868797429977,11.699837267596216,39.68361606183362,86.1099999999929
Pod-C,1771232621.402909,205157.523848592,343.27362396645174,497.7372627967868,591.7665749298443,12.192752996794818,38.40890985842999,86.1099999999929
Pod-A,1771232621.90362,1818.6493187328495,231.90086984042077,480.7313182436331,597.605437119713,12.363295902102932,40.19656021417336,86.09999999999289
Pod-B,1771232621.904107,1464.8231404930611,332.38872291375105,510.19775934036085,600.4823462461135,11.918848209676424,39.4939371746663,86.09999999999289
Pod-C,1771232621.904347,205329.16066057523,341.7731748101298,502.7522692312397,606.8935797516589,11.580814229062842,38.23160835965402,86.09999999999289
Pod-A,1771232622.405314,1934.59975365306,231.09949451516675,517.9258434390692,595.6203796315687,12.299311443598521,38.10199937232582,86.08999999999288
Pod-B,1771232622.405803,1631.0175019499366,331.5978849379752,513.2221863280607,596.024284665486,12.168588178873625,39.86954684013007,86.08999999999288
Pod-C,1771232622.405958,205500.04724798028,341.6606355426806,499.4942042544731,593.8860693145277,11.615586918587676,40.08520668373662,86.08999999999288
Pod-A,1771232622.907022,2050.1495009106434,229.88906804319856,508.3212884430166,600.2666058285361,12.059201353045802,38.639494921221136,86.07999999999288
Pod-B,1771232622.907642,1796.8164444189242,332.0409455642037,502.2295547443043,603.5049131512422,11.711151515089743,41.64448664530479,86.07999999999288
Pod-C,1771232622.907846,205670.87756575164,342.8166324500165,511.60635080406496,595.763889330924,11.591482455217866,38.86389728552918,86.07999999999288
Pod-A,1771232623.40878,2165.0940349322427,231.67723680132406,494.06609353392787,608.6299118886978,11.7362549570268,38.36760642320441,86.06999999999287
Pod-B,1771232623.409218,1962.8369172010262,331.4321847141343,512.0144813310037,599.9085055464353,12.22046081805974,40.15335557646271,86.06999999999287
Pod-C,1771232623.409435,205842.28588197666,344.5952132540388,507.57875531219884,598.3015945348308,12.230125986686842,41.118920259719,86.06999999999287
Pod-A,1771232623.910088,2280.932653332905,232.06060741095894,508.1214279197034,593.1369336307932,12.243909484716543,41.32461344185199,86.05999999999287
Pod-B,1771232623.910418,2128.5530095580934,330.22587107922294,494.3622919041604,606.0299024332071,11.89139846899918,41.615793304148326,86.05999999999287
Pod-C,1771232623.910514,206014.58348860368,344.3697683235735,508.834842769766,593.1732945932135,12.163756123015009,39.97336152472687,86.05999999999287
Pod-A,1771232624.410965,2396.9629570383845,230.44020431542512,500.69761679811864,592.5637912391368,11.642304020932606,40.269106497473196,86.04999999999286
Pod-B,1771232624.411172,2293.665945097705,331.37563238191876,509.07905096094544,607.423549634204,11.870182228698232,41.6774468248383,86.04999999999286
Pod-C,1771232624.41125,206186.76837276545,344.1638207079943,487.0058451560437,590.7273365602092,12.414984123608114,40.644818980292186,86.04999999999286
Pod-A,1771232624.911703,2512.183059196097,229.8658277228271,494.1090368546561,600.3795715975034,12.010615108104542,40.955772574967185,86.03999999999286
Pod-B,1771232624.912066,2459.3537612886644,333.27226745973377,504.6867555041892,596.542025941324,11.828394946463986,41.604755877959015,86.03999999999286
Pod-C,1771232624.912167,206358.85028311945,344.8875443770579,500.2985519396707,594.0624670154505,12.446133579076093,40.75105058557739,86.03999999999286
Pod-A,1771232625.412639,2627.1159730575105,230.21232771411664,504.9560715995902,593.7939014950615,11.879138560708178,38.803256439775375,86.02999999999285
Pod-B,1771232625.41289,2625.989895018531,335.0815851004679,512.693358841158,595.9061936845775,11.854345514651925,41.41885058797373,86.02999999999285
Pod-C,1771232625.412968,206531.29405530798,345.11481722959746,481.01368571004343,599.741108499144,12.145735084216126,38.26245166032191,86.02999999999285
Pod-A,1771232625.913605,2742.2221369145686,229.33594728136634,488.72552361460566,598.8898155654567,12.031256549169948,38.155344885971616,86.01999999999285
Pod-B,1771232625.913992,2793.530687568765,336.3923622795939,500.0523673833254,591.6120863109129,12.158994360611057,41.05362990687726,86.01999999999285
Pod-C,1771232625.914115,206703.8514639228,343.2096627893796,482.7402329190818,597.6230385852153,11.876561689604337,38.481031099218846,86.01999999999285
Pod-A,1771232626.414868,2856.890110555252,228.56212747006415,497.5420835094713,594.3155922705436,12.305793627899027,40.69258677452458,86.00999999999284
Pod-B,1771232626.415297,2961.726868708562,335.0039820083707,493.08278992051146,595.6081616983545,11.624753159848598,40.45585319584519,86.00999999999284
Pod-C,1771232626.415434,206875.45629531748,343.43769959927926,483.0002279720397,601.1003175595978,12.460594724874607,41.66556632315838,86.00999999999284
Pod-A,1771232626.916148,2971.171174290284,229.51354573579556,515.414783204323,598.8869343855828,11.69055901111951,41.90812079891831,85.99999999999284
Pod-B,1771232626.916855,3129.228859712747,336.87070460333695,498.70236466590427,597.6122816336036,11.82043955207148,41.088305217014366,85.99999999999284
Pod-C,1771232626.917083,207047.17514511713,345.39258073885867,488.6721865403191,592.185982885454,11.72994380309354,40.86595781457449,85.99999999999284
Pod-A,1771232627.41797,3085.9279471581817,227.74499987805967,488.0166216415044,595.5249089938621,11.935455072010969,39.39626302479492,85.98999999999283
Pod-B,1771232627.418447,3297.6642120144156,337.6038984417656,516.0447891691214,600.5326366709218,11.899843379993282,40.969395842923426,85.98999999999283
Pod-C,1771232627.418664,207219.87143548657,346.1777555145932,502.48774647895124,607.6551892453376,11.856941192606676,38.544109856306775,85.98999999999283
Pod-A,1771232627.919612,3199.8004470972114,226.747295925526,486.521377573144,608.7953813446942,11.565349521048644,41.422947488770646,85.97999999999283
Pod-B,1771232627.920086,3466.4661612352984,336.8238025514657,484.7051919409532,592.0653251759923,11.776600581083688,40.85571946863125,85.97999999999283
Pod-C,1771232627.920331,207392.96031324385,345.9234824481366,484.625648426262,607.2501302108174,12.189358450265507,39.14812944893343,85.97999999999283
Pod-A,1771232628.421319,3313.174095059974,225.79095296960256,517.4255607571017,592.4013010516637,12.048049445416629,38.02466507078474,85.96999999999282
Pod-B,1771232628.421762,3634.878062511031,337.5577577328088,498.985839957956,591.538463307694,11.550954145702764,39.16358848379038,85.96999999999282
Pod-C,1771232628.421964,207565.92205446793,346.02454208985773,489.23130628036233,597.8548273955263,12.26716322722166,40.14522229569071,85.96999999999282
Pod-A,1771232628.922792,3426.0695715447755,227.0079219168483,499.66120392802907,602.2955347848768,12.08795230647217,40.10523580335278,85.95999999999282
Pod-B,1771232628.92329,3803.6569413774355,337.22844419868744,485.63283703495654,599.5578462962491,11.742461977904876,39.991947810386336,85.95999999999282
Pod-C,1771232628.923514,207738.93432551285,347.93796286418245,489.51122212824,607.8467073862748,11.529943426729735,39.620394779686684,85.95999999999282
Pod-A,1771232629.424434,3539.5735325031997,228.03614463437324,495.77744273416494,594.0084592098551,12.143989103118086,38.221835503004,85.94999999999281
Pod-B,1771232629.424891,3972.2711634767793,336.9430507402629,496.6950978304243,597.7631451091116,12.464307542415899,39.14176537346251,85.94999999999281
Pod-C,1771232629.425104,207912.90330694494,348.54734066817383,515.9993237391012,607.1772049838436,12.378428166271325,38.87410443476902,85.94999999999281
